position select_coef p1_freq p2_freq origin_gen migr_rate mut_rate recomb_rate fitness_width output_gen rep
2412501 0.0128973 0.0205 0 215946 1e-05 1e-06 1e-06 25 216000 1
2412501 -0.0364133 0.9795 0 161095 1e-05 1e-06 1e-06 25 216000 1
2457501 -0.065509 0.199 0 215199 1e-05 1e-06 1e-06 25 216000 1
2457502 0.000618371 0.035 0 215542 1e-05 1e-06 1e-06 25 216000 1
2457502 0.0307598 0.965 1 36008 1e-05 1e-06 1e-06 25 216000 1
2495001 -0.00280398 1 1 53674 1e-05 1e-06 1e-06 25 216000 1
2720002 -0.0590188 0 0.004 215993 1e-05 1e-06 1e-06 25 216000 1
2990002 -0.0813123 0 1 41117 1e-05 1e-06 1e-06 25 216000 1
3005002 0.019293 1 0 114500 1e-05 1e-06 1e-06 25 216000 1
3020002 -0.0352961 0.5465 0 214885 1e-05 1e-06 1e-06 25 216000 1
3020002 -0.0322248 0 1 185846 1e-05 1e-06 1e-06 25 216000 1
3087501 0.0749099 0 0.081 211461 1e-05 1e-06 1e-06 25 216000 1
3117502 -0.0278443 0.1385 1 92054 1e-05 1e-06 1e-06 25 216000 1
3132501 -0.0780585 0.022 1 147032 1e-05 1e-06 1e-06 25 216000 1
3132502 0.0251074 0.022 1 161099 1e-05 1e-06 1e-06 25 216000 1
3747501 0.0146768 1 0 142298 1e-05 1e-06 1e-06 25 216000 1
3830001 0.0409291 1 1 149842 1e-05 1e-06 1e-06 25 216000 1
3897502 -0.0495171 1 1 130862 1e-05 1e-06 1e-06 25 216000 1
4070001 -0.041978 0 1 202690 1e-05 1e-06 1e-06 25 216000 1
4070002 0.0521304 1 1 86296 1e-05 1e-06 1e-06 25 216000 1
4092501 0.0603637 1 0 155868 1e-05 1e-06 1e-06 25 216000 1
4122501 0.0370849 0.0015 0 215978 1e-05 1e-06 1e-06 25 216000 1
4310002 0.0112694 1 0 201597 1e-05 1e-06 1e-06 25 216000 1
4617501 -0.0342603 0 0.017 161450 1e-05 1e-06 1e-06 25 216000 1
4662501 -0.048645 0 1 9063 1e-05 1e-06 1e-06 25 216000 1
4662501 0.00601706 1 0 140974 1e-05 1e-06 1e-06 25 216000 1
4977501 0.046003 1 0 170401 1e-05 1e-06 1e-06 25 216000 1
4977502 -0.0196399 1 1 108078 1e-05 1e-06 1e-06 25 216000 1
20001 -0.0534813 1 1 13870 1e-05 1e-06 1e-06 25 218000 1
20002 -0.00566525 1 1 71109 1e-05 1e-06 1e-06 25 218000 1
140002 -0.0613527 0 1 211139 1e-05 1e-06 1e-06 25 218000 1
170001 0.0100961 1 1 38744 1e-05 1e-06 1e-06 25 218000 1
192501 -0.0653397 0.0045 0 217961 1e-05 1e-06 1e-06 25 218000 1
455001 -0.0167294 1 0 92651 1e-05 1e-06 1e-06 25 218000 1
455001 -0.0605545 0 1 152258 1e-05 1e-06 1e-06 25 218000 1
567502 0.0447513 0 1 129361 1e-05 1e-06 1e-06 25 218000 1
642502 -0.0184176 1 0 135881 1e-05 1e-06 1e-06 25 218000 1
650001 0.0884989 1 0 50699 1e-05 1e-06 1e-06 25 218000 1
650002 -0.026379 0 1 79959 1e-05 1e-06 1e-06 25 218000 1
920001 -0.0199259 1 1 140493 1e-05 1e-06 1e-06 25 218000 1
920002 0.139479 1 1 2673 1e-05 1e-06 1e-06 25 218000 1
1310002 -0.00689743 1 1 35767 1e-05 1e-06 1e-06 25 218000 1
1362502 -0.0526815 0.351 1 3434 1e-05 1e-06 1e-06 25 218000 1
1362502 0.0545913 0.649 0 215148 1e-05 1e-06 1e-06 25 218000 1
1610001 0.00711003 0.6855 1 129858 1e-05 1e-06 1e-06 25 218000 1
1610002 -0.0320684 0.6855 1 176826 1e-05 1e-06 1e-06 25 218000 1
1617501 -0.00692371 0.7125 0 36316 1e-05 1e-06 1e-06 25 218000 1
1617502 0.0314748 0.7125 0 64338 1e-05 1e-06 1e-06 25 218000 1
1632501 0.0632608 1 1 187935 1e-05 1e-06 1e-06 25 218000 1
1632502 -0.0301738 0 0.7715 201961 1e-05 1e-06 1e-06 25 218000 1
1737502 0.040076 0 1 181850 1e-05 1e-06 1e-06 25 218000 1
1917502 0.0496973 1 0 87116 1e-05 1e-06 1e-06 25 218000 1
1917502 -0.073123 0 1 116950 1e-05 1e-06 1e-06 25 218000 1
1970001 -0.0223389 1 1 160397 1e-05 1e-06 1e-06 25 218000 1
2030002 0.067789 1 0 123888 1e-05 1e-06 1e-06 25 218000 1
2030002 -0.00440328 0 1 90796 1e-05 1e-06 1e-06 25 218000 1
2037501 0.0517241 1 0 11669 1e-05 1e-06 1e-06 25 218000 1
2045002 0.013465 1 1 80097 1e-05 1e-06 1e-06 25 218000 1
2262502 0.0102174 1 1 20065 1e-05 1e-06 1e-06 25 218000 1
2330002 -0.0830073 1 1 23358 1e-05 1e-06 1e-06 25 218000 1
2352502 -0.0405975 0 1 85334 1e-05 1e-06 1e-06 25 218000 1
2390002 0.0598949 1 0 169203 1e-05 1e-06 1e-06 25 218000 1
2412501 -0.0364133 1 0.0385 161095 1e-05 1e-06 1e-06 25 218000 1
2457502 0.0307598 1 1 36008 1e-05 1e-06 1e-06 25 218000 1
2495001 -0.00280398 1 1 53674 1e-05 1e-06 1e-06 25 218000 1
2990002 -0.0813123 0 1 41117 1e-05 1e-06 1e-06 25 218000 1
3005002 0.019293 1 0 114500 1e-05 1e-06 1e-06 25 218000 1
3020002 -0.0322248 0 1 185846 1e-05 1e-06 1e-06 25 218000 1
3020002 -0.0352961 0.669 0 214885 1e-05 1e-06 1e-06 25 218000 1
3087501 0.0749099 0 0.0185 211461 1e-05 1e-06 1e-06 25 218000 1
3117502 -0.0278443 0 1 92054 1e-05 1e-06 1e-06 25 218000 1
3132501 -0.0780585 0.29 1 147032 1e-05 1e-06 1e-06 25 218000 1
3132502 0.0251074 0.29 1 161099 1e-05 1e-06 1e-06 25 218000 1
3747501 0.0146768 1 0.01 142298 1e-05 1e-06 1e-06 25 218000 1
3830001 0.0409291 1 1 149842 1e-05 1e-06 1e-06 25 218000 1
3882501 -0.0613706 0.022 0 217702 1e-05 1e-06 1e-06 25 218000 1
3897502 -0.0495171 1 1 130862 1e-05 1e-06 1e-06 25 218000 1
3987501 0.0265502 0.0165 0 217967 1e-05 1e-06 1e-06 25 218000 1
3987501 0.0836322 0.012 0 217797 1e-05 1e-06 1e-06 25 218000 1
4070001 -0.041978 0.083 1 202690 1e-05 1e-06 1e-06 25 218000 1
4070002 0.0521304 1 1 86296 1e-05 1e-06 1e-06 25 218000 1
4092501 0.0603637 1 0 155868 1e-05 1e-06 1e-06 25 218000 1
4310002 0.0112694 1 0 201597 1e-05 1e-06 1e-06 25 218000 1
4482501 -0.034695 0 0.396 216765 1e-05 1e-06 1e-06 25 218000 1
4662501 0.00601706 1 0 140974 1e-05 1e-06 1e-06 25 218000 1
4662501 -0.048645 0 1 9063 1e-05 1e-06 1e-06 25 218000 1
4977501 0.046003 1 0 170401 1e-05 1e-06 1e-06 25 218000 1
4977502 -0.0196399 1 1 108078 1e-05 1e-06 1e-06 25 218000 1
20001 -0.0534813 1 1 13870 1e-05 1e-06 1e-06 25 220000 1
20002 -0.00566525 1 1 71109 1e-05 1e-06 1e-06 25 220000 1
132502 0.0253176 0 0.001 219999 1e-05 1e-06 1e-06 25 220000 1
140002 -0.0613527 0 1 211139 1e-05 1e-06 1e-06 25 220000 1
170001 0.0100961 1 1 38744 1e-05 1e-06 1e-06 25 220000 1
455001 -0.0167294 1 0 92651 1e-05 1e-06 1e-06 25 220000 1
455001 -0.0605545 0 1 152258 1e-05 1e-06 1e-06 25 220000 1
552502 0.0873452 0 0.0045 219979 1e-05 1e-06 1e-06 25 220000 1
567502 0.0447513 0 1 129361 1e-05 1e-06 1e-06 25 220000 1
642501 0.0341796 0 0.018 219912 1e-05 1e-06 1e-06 25 220000 1
642502 -0.0184176 1 0 135881 1e-05 1e-06 1e-06 25 220000 1
650001 0.0884989 1 0 50699 1e-05 1e-06 1e-06 25 220000 1
650002 -0.026379 0 1 79959 1e-05 1e-06 1e-06 25 220000 1
920001 -0.0199259 1 1 140493 1e-05 1e-06 1e-06 25 220000 1
920002 0.139479 1 1 2673 1e-05 1e-06 1e-06 25 220000 1
1310002 -0.00689743 1 1 35767 1e-05 1e-06 1e-06 25 220000 1
1362502 0.0545913 0.989 0 215148 1e-05 1e-06 1e-06 25 220000 1
1362502 -0.0526815 0.011 1 3434 1e-05 1e-06 1e-06 25 220000 1
1610001 0.00711003 0.3145 1 129858 1e-05 1e-06 1e-06 25 220000 1
1610002 -0.0320684 0.3145 1 176826 1e-05 1e-06 1e-06 25 220000 1
1617501 -0.00692371 0.8 0 36316 1e-05 1e-06 1e-06 25 220000 1
1617502 0.0314748 0.8 0 64338 1e-05 1e-06 1e-06 25 220000 1
1632501 0.0632608 1 1 187935 1e-05 1e-06 1e-06 25 220000 1
1632502 -0.0301738 0 0.741 201961 1e-05 1e-06 1e-06 25 220000 1
1737502 0.040076 0 1 181850 1e-05 1e-06 1e-06 25 220000 1
1917502 -0.073123 0 1 116950 1e-05 1e-06 1e-06 25 220000 1
1917502 0.0496973 1 0 87116 1e-05 1e-06 1e-06 25 220000 1
1970001 -0.0223389 1 1 160397 1e-05 1e-06 1e-06 25 220000 1
2030002 0.067789 1 0 123888 1e-05 1e-06 1e-06 25 220000 1
2030002 -0.00440328 0 1 90796 1e-05 1e-06 1e-06 25 220000 1
2037501 0.0517241 1 0 11669 1e-05 1e-06 1e-06 25 220000 1
2045002 0.013465 1 1 80097 1e-05 1e-06 1e-06 25 220000 1
2112502 -0.00395628 0 0.2025 219408 1e-05 1e-06 1e-06 25 220000 1
2210001 0.0172678 0 0.0025 219997 1e-05 1e-06 1e-06 25 220000 1
2262502 0.0102174 1 1 20065 1e-05 1e-06 1e-06 25 220000 1
2307501 0.0252526 0 0.0995 219867 1e-05 1e-06 1e-06 25 220000 1
2330002 -0.0830073 1 1 23358 1e-05 1e-06 1e-06 25 220000 1
2352502 -0.0405975 0.0475 1 85334 1e-05 1e-06 1e-06 25 220000 1
2390002 0.0598949 1 0 169203 1e-05 1e-06 1e-06 25 220000 1
2412501 -0.0364133 1 0 161095 1e-05 1e-06 1e-06 25 220000 1
2457502 0.0307598 1 1 36008 1e-05 1e-06 1e-06 25 220000 1
2495001 -0.00280398 1 1 53674 1e-05 1e-06 1e-06 25 220000 1
2990002 -0.0813123 0 1 41117 1e-05 1e-06 1e-06 25 220000 1
3005002 0.019293 1 0 114500 1e-05 1e-06 1e-06 25 220000 1
3020002 -0.0352961 1 0 214885 1e-05 1e-06 1e-06 25 220000 1
3020002 -0.0322248 0 1 185846 1e-05 1e-06 1e-06 25 220000 1
3087502 -0.096024 0.0015 0 219992 1e-05 1e-06 1e-06 25 220000 1
3117502 -0.0278443 0 1 92054 1e-05 1e-06 1e-06 25 220000 1
3132501 -0.0780585 0.165 1 147032 1e-05 1e-06 1e-06 25 220000 1
3132502 0.0251074 0.165 1 161099 1e-05 1e-06 1e-06 25 220000 1
3507502 0.00289507 0 0.003 219952 1e-05 1e-06 1e-06 25 220000 1
3747501 0.0146768 0.967 0 142298 1e-05 1e-06 1e-06 25 220000 1
3747501 -0.0581873 0.033 0 219914 1e-05 1e-06 1e-06 25 220000 1
3747502 -0.0150071 0 0.018 219868 1e-05 1e-06 1e-06 25 220000 1
3830001 0.0409291 1 1 149842 1e-05 1e-06 1e-06 25 220000 1
3830002 0.0210372 0 0.0005 219990 1e-05 1e-06 1e-06 25 220000 1
3897502 -0.0495171 1 0.993 130862 1e-05 1e-06 1e-06 25 220000 1
3897502 0.109139 0 0.007 219552 1e-05 1e-06 1e-06 25 220000 1
4070001 -0.041978 0 1 202690 1e-05 1e-06 1e-06 25 220000 1
4070002 0.0521304 1 1 86296 1e-05 1e-06 1e-06 25 220000 1
4092501 0.0603637 1 0 155868 1e-05 1e-06 1e-06 25 220000 1
4310002 0.0112694 1 0 201597 1e-05 1e-06 1e-06 25 220000 1
4662501 0.00601706 1 0 140974 1e-05 1e-06 1e-06 25 220000 1
4662501 -0.048645 0 1 9063 1e-05 1e-06 1e-06 25 220000 1
4977501 0.046003 1 0 170401 1e-05 1e-06 1e-06 25 220000 1
4977502 -0.0196399 1 1 108078 1e-05 1e-06 1e-06 25 220000 1
20001 -0.114401 0.0005 0 222000 1e-05 1e-06 1e-06 25 222000 1
20001 -0.0534813 0.9995 1 13870 1e-05 1e-06 1e-06 25 222000 1
20002 -0.00566525 1 1 71109 1e-05 1e-06 1e-06 25 222000 1
140002 -0.0613527 0 1 211139 1e-05 1e-06 1e-06 25 222000 1
170001 0.0100961 1 1 38744 1e-05 1e-06 1e-06 25 222000 1
207501 0.0175713 0.0055 0 221910 1e-05 1e-06 1e-06 25 222000 1
387502 -0.0140353 0.003 0 221690 1e-05 1e-06 1e-06 25 222000 1
455001 -0.0167294 1 0 92651 1e-05 1e-06 1e-06 25 222000 1
455001 -0.0605545 0 1 152258 1e-05 1e-06 1e-06 25 222000 1
567502 0.0447513 0 1 129361 1e-05 1e-06 1e-06 25 222000 1
642502 -0.0184176 1 0 135881 1e-05 1e-06 1e-06 25 222000 1
650001 0.0884989 1 0 50699 1e-05 1e-06 1e-06 25 222000 1
650002 -0.026379 0 1 79959 1e-05 1e-06 1e-06 25 222000 1
920001 -0.0199259 1 1 140493 1e-05 1e-06 1e-06 25 222000 1
920002 0.139479 1 1 2673 1e-05 1e-06 1e-06 25 222000 1
1310002 -0.00689743 1 1 35767 1e-05 1e-06 1e-06 25 222000 1
1362502 0.0545913 1 0 215148 1e-05 1e-06 1e-06 25 222000 1
1362502 -0.0526815 0 1 3434 1e-05 1e-06 1e-06 25 222000 1
1610001 0.00711003 0.015 1 129858 1e-05 1e-06 1e-06 25 222000 1
1610002 -0.0320684 0.015 1 176826 1e-05 1e-06 1e-06 25 222000 1
1617501 -0.00692371 0.9995 0 36316 1e-05 1e-06 1e-06 25 222000 1
1617502 0.0314748 0.9995 0 64338 1e-05 1e-06 1e-06 25 222000 1
1632501 0.0632608 1 1 187935 1e-05 1e-06 1e-06 25 222000 1
1632502 -0.0301738 0.106 1 201961 1e-05 1e-06 1e-06 25 222000 1
1737502 0.040076 0 0.8535 181850 1e-05 1e-06 1e-06 25 222000 1
1917502 -0.073123 0 0.7985 116950 1e-05 1e-06 1e-06 25 222000 1
1917502 0.0496973 1 0.2015 87116 1e-05 1e-06 1e-06 25 222000 1
1970001 -0.0223389 1 1 160397 1e-05 1e-06 1e-06 25 222000 1
2030002 -0.00440328 0.041 1 90796 1e-05 1e-06 1e-06 25 222000 1
2030002 0.067789 0.959 0 123888 1e-05 1e-06 1e-06 25 222000 1
2037501 0.0517241 0.9525 0 11669 1e-05 1e-06 1e-06 25 222000 1
2045002 0.013465 1 1 80097 1e-05 1e-06 1e-06 25 222000 1
2112502 -0.00395628 0 0.7515 219408 1e-05 1e-06 1e-06 25 222000 1
2262502 0.0102174 1 1 20065 1e-05 1e-06 1e-06 25 222000 1
2330002 -0.0830073 1 1 23358 1e-05 1e-06 1e-06 25 222000 1
2352502 -0.0405975 0 1 85334 1e-05 1e-06 1e-06 25 222000 1
2390002 0.0598949 1 0 169203 1e-05 1e-06 1e-06 25 222000 1
2412501 -0.0364133 1 0 161095 1e-05 1e-06 1e-06 25 222000 1
2457502 0.0611708 0 0.0415 221931 1e-05 1e-06 1e-06 25 222000 1
2457502 0.0307598 1 0.9585 36008 1e-05 1e-06 1e-06 25 222000 1
2495001 -0.00280398 1 1 53674 1e-05 1e-06 1e-06 25 222000 1
2990002 -0.0813123 0 1 41117 1e-05 1e-06 1e-06 25 222000 1
3005002 0.019293 1 0 114500 1e-05 1e-06 1e-06 25 222000 1
3020001 0.00303637 0 0.001 221987 1e-05 1e-06 1e-06 25 222000 1
3020002 -0.0322248 0 0.831 185846 1e-05 1e-06 1e-06 25 222000 1
3020002 -0.0352961 1 0.169 214885 1e-05 1e-06 1e-06 25 222000 1
3117502 -0.0278443 0 1 92054 1e-05 1e-06 1e-06 25 222000 1
3132501 -0.0780585 0 1 147032 1e-05 1e-06 1e-06 25 222000 1
3132502 0.0251074 0 1 161099 1e-05 1e-06 1e-06 25 222000 1
3747501 0.0146768 1 0 142298 1e-05 1e-06 1e-06 25 222000 1
3830001 0.0409291 1 1 149842 1e-05 1e-06 1e-06 25 222000 1
3897502 -0.0495171 1 1 130862 1e-05 1e-06 1e-06 25 222000 1
4070001 -0.041978 0 1 202690 1e-05 1e-06 1e-06 25 222000 1
4070002 0.0521304 1 1 86296 1e-05 1e-06 1e-06 25 222000 1
4092501 0.0603637 1 0 155868 1e-05 1e-06 1e-06 25 222000 1
4310002 -0.0660027 0.315 0 221336 1e-05 1e-06 1e-06 25 222000 1
4310002 0.0112694 0.685 0.253 201597 1e-05 1e-06 1e-06 25 222000 1
4662501 0.00601706 1 0.0975 140974 1e-05 1e-06 1e-06 25 222000 1
4662501 -0.048645 0 0.9025 9063 1e-05 1e-06 1e-06 25 222000 1
4977501 0.046003 0.9945 0 170401 1e-05 1e-06 1e-06 25 222000 1
4977501 -0.0529946 0.0055 0 221892 1e-05 1e-06 1e-06 25 222000 1
4977502 -0.0196399 1 1 108078 1e-05 1e-06 1e-06 25 222000 1
20001 -0.0534813 1 1 13870 1e-05 1e-06 1e-06 25 224000 1
20002 -0.00566525 1 1 71109 1e-05 1e-06 1e-06 25 224000 1
140002 -0.0613527 0 1 211139 1e-05 1e-06 1e-06 25 224000 1
170001 0.0100961 1 1 38744 1e-05 1e-06 1e-06 25 224000 1
387501 -0.0262638 0.0025 0 223989 1e-05 1e-06 1e-06 25 224000 1
455001 -0.0167294 1 0 92651 1e-05 1e-06 1e-06 25 224000 1
455001 -0.0605545 0 1 152258 1e-05 1e-06 1e-06 25 224000 1
567501 0.0641177 0.0005 0 224000 1e-05 1e-06 1e-06 25 224000 1
567502 0.0447513 0 1 129361 1e-05 1e-06 1e-06 25 224000 1
642502 -0.0184176 1 0.055 135881 1e-05 1e-06 1e-06 25 224000 1
650001 0.0884989 1 0 50699 1e-05 1e-06 1e-06 25 224000 1
650002 -0.026379 0 1 79959 1e-05 1e-06 1e-06 25 224000 1
920001 -0.0199259 1 1 140493 1e-05 1e-06 1e-06 25 224000 1
920002 0.139479 1 1 2673 1e-05 1e-06 1e-06 25 224000 1
1310002 -0.00689743 1 1 35767 1e-05 1e-06 1e-06 25 224000 1
1355001 0.0461461 0 0.0005 224000 1e-05 1e-06 1e-06 25 224000 1
1362502 0.0545913 1 0 215148 1e-05 1e-06 1e-06 25 224000 1
1362502 0.0547173 0 0.0005 223998 1e-05 1e-06 1e-06 25 224000 1
1362502 -0.0526815 0 0.9995 3434 1e-05 1e-06 1e-06 25 224000 1
1610001 0.00711003 0 1 129858 1e-05 1e-06 1e-06 25 224000 1
1610002 -0.0320684 0 1 176826 1e-05 1e-06 1e-06 25 224000 1
1617501 -0.00692371 0.9995 0 36316 1e-05 1e-06 1e-06 25 224000 1
1617501 0.00360664 0.0005 0 224000 1e-05 1e-06 1e-06 25 224000 1
1617502 0.0314748 1 0 64338 1e-05 1e-06 1e-06 25 224000 1
1632501 0.0632608 1 1 187935 1e-05 1e-06 1e-06 25 224000 1
1632502 0.013987 0 0.0155 223961 1e-05 1e-06 1e-06 25 224000 1
1632502 -0.0301738 0.94 0.9845 201961 1e-05 1e-06 1e-06 25 224000 1
1737501 0.00208454 0.2665 0 223665 1e-05 1e-06 1e-06 25 224000 1
1737502 0.040076 0 1 181850 1e-05 1e-06 1e-06 25 224000 1
1917501 -0.0821927 0 0.0005 224000 1e-05 1e-06 1e-06 25 224000 1
1917502 0.0496973 1 0.2185 87116 1e-05 1e-06 1e-06 25 224000 1
1917502 -0.073123 0 0.7815 116950 1e-05 1e-06 1e-06 25 224000 1
1970001 -0.0223389 1 1 160397 1e-05 1e-06 1e-06 25 224000 1
2030002 0.067789 1 0 123888 1e-05 1e-06 1e-06 25 224000 1
2030002 -0.00440328 0 1 90796 1e-05 1e-06 1e-06 25 224000 1
2037501 0.0517241 1 0 11669 1e-05 1e-06 1e-06 25 224000 1
2045002 0.013465 1 1 80097 1e-05 1e-06 1e-06 25 224000 1
2112502 0.00990025 0 0.004 223989 1e-05 1e-06 1e-06 25 224000 1
2112502 -0.00395628 0 0.751 219408 1e-05 1e-06 1e-06 25 224000 1
2262502 0.0102174 1 1 20065 1e-05 1e-06 1e-06 25 224000 1
2300002 -0.0526369 0 0.003 223982 1e-05 1e-06 1e-06 25 224000 1
2330002 -0.0830073 1 1 23358 1e-05 1e-06 1e-06 25 224000 1
2352502 -0.0405975 0 1 85334 1e-05 1e-06 1e-06 25 224000 1
2390002 0.0598949 1 0 169203 1e-05 1e-06 1e-06 25 224000 1
2412501 -0.0364133 1 0 161095 1e-05 1e-06 1e-06 25 224000 1
2457502 0.0307598 1 1 36008 1e-05 1e-06 1e-06 25 224000 1
2495001 -0.00280398 1 1 53674 1e-05 1e-06 1e-06 25 224000 1
2990002 -0.0813123 0 1 41117 1e-05 1e-06 1e-06 25 224000 1
3005002 0.019293 1 0 114500 1e-05 1e-06 1e-06 25 224000 1
3020002 -0.0352961 1 0 214885 1e-05 1e-06 1e-06 25 224000 1
3020002 -0.0322248 0 1 185846 1e-05 1e-06 1e-06 25 224000 1
3117502 -0.0278443 0 1 92054 1e-05 1e-06 1e-06 25 224000 1
3132501 -0.0780585 0 1 147032 1e-05 1e-06 1e-06 25 224000 1
3132502 0.0251074 0 1 161099 1e-05 1e-06 1e-06 25 224000 1
3620001 -0.0534544 0.4055 0 222307 1e-05 1e-06 1e-06 25 224000 1
3747501 0.0146768 1 0 142298 1e-05 1e-06 1e-06 25 224000 1
3830001 0.0409291 1 1 149842 1e-05 1e-06 1e-06 25 224000 1
3897502 -0.0495171 1 0.962 130862 1e-05 1e-06 1e-06 25 224000 1
3897502 0.0772196 0 0.038 223913 1e-05 1e-06 1e-06 25 224000 1
4070001 -0.041978 0 1 202690 1e-05 1e-06 1e-06 25 224000 1
4070002 0.0521304 1 1 86296 1e-05 1e-06 1e-06 25 224000 1
4092501 0.0603637 1 0 155868 1e-05 1e-06 1e-06 25 224000 1
4310002 -0.0660027 0.27 0 221336 1e-05 1e-06 1e-06 25 224000 1
4310002 0.0112694 0.73 0.2625 201597 1e-05 1e-06 1e-06 25 224000 1
4400002 -0.0287044 0.541 0 223168 1e-05 1e-06 1e-06 25 224000 1
4662501 -0.048645 0 1 9063 1e-05 1e-06 1e-06 25 224000 1
4662501 0.00601706 1 0 140974 1e-05 1e-06 1e-06 25 224000 1
4977501 0.046003 1 0 170401 1e-05 1e-06 1e-06 25 224000 1
4977502 -0.0196399 1 1 108078 1e-05 1e-06 1e-06 25 224000 1
20001 -0.0534813 1 1 13870 1e-05 1e-06 1e-06 25 226000 1
20002 -0.00566525 1 1 71109 1e-05 1e-06 1e-06 25 226000 1
140002 -0.0613527 0 1 211139 1e-05 1e-06 1e-06 25 226000 1
170001 0.0100961 1 0.997 38744 1e-05 1e-06 1e-06 25 226000 1
170001 -0.0937121 0 0.003 225909 1e-05 1e-06 1e-06 25 226000 1
455001 -0.0167294 1 0 92651 1e-05 1e-06 1e-06 25 226000 1
455001 -0.0605545 0 1 152258 1e-05 1e-06 1e-06 25 226000 1
567502 0.0447513 0 0.9205 129361 1e-05 1e-06 1e-06 25 226000 1
642502 -0.0184176 1 0 135881 1e-05 1e-06 1e-06 25 226000 1
650001 0.0884989 1 0.187 50699 1e-05 1e-06 1e-06 25 226000 1
650002 -0.026379 0 0.813 79959 1e-05 1e-06 1e-06 25 226000 1
747502 0.00794995 0 0.017 225955 1e-05 1e-06 1e-06 25 226000 1
920001 -0.0199259 1 1 140493 1e-05 1e-06 1e-06 25 226000 1
920002 0.139479 1 1 2673 1e-05 1e-06 1e-06 25 226000 1
1310002 -0.00689743 1 1 35767 1e-05 1e-06 1e-06 25 226000 1
1362502 -0.0526815 0.006 1 3434 1e-05 1e-06 1e-06 25 226000 1
1362502 0.0545913 0.994 0 215148 1e-05 1e-06 1e-06 25 226000 1
1610001 0.00711003 0 1 129858 1e-05 1e-06 1e-06 25 226000 1
1610002 -0.0320684 0 1 176826 1e-05 1e-06 1e-06 25 226000 1
1617501 -0.00692371 1 0 36316 1e-05 1e-06 1e-06 25 226000 1
1617502 0.0314748 1 0 64338 1e-05 1e-06 1e-06 25 226000 1
1632501 0.0632608 1 1 187935 1e-05 1e-06 1e-06 25 226000 1
1632502 -0.0301738 0.532 1 201961 1e-05 1e-06 1e-06 25 226000 1
1737501 0.00208454 0.754 0.0785 223665 1e-05 1e-06 1e-06 25 226000 1
1737502 0.040076 0.07 0.883 181850 1e-05 1e-06 1e-06 25 226000 1
1917502 -0.073123 0 0.778 116950 1e-05 1e-06 1e-06 25 226000 1
1917502 0.0496973 1 0.222 87116 1e-05 1e-06 1e-06 25 226000 1
1970001 -0.0223389 1 1 160397 1e-05 1e-06 1e-06 25 226000 1
2030002 0.067789 1 0 123888 1e-05 1e-06 1e-06 25 226000 1
2030002 -0.00440328 0 1 90796 1e-05 1e-06 1e-06 25 226000 1
2037501 0.0517241 1 0 11669 1e-05 1e-06 1e-06 25 226000 1
2045002 0.013465 1 1 80097 1e-05 1e-06 1e-06 25 226000 1
2112502 -0.00395628 0 1 219408 1e-05 1e-06 1e-06 25 226000 1
2262502 0.0102174 1 1 20065 1e-05 1e-06 1e-06 25 226000 1
2330001 0.0631597 0 0.001 225998 1e-05 1e-06 1e-06 25 226000 1
2330002 -0.0830073 1 1 23358 1e-05 1e-06 1e-06 25 226000 1
2352502 -0.0405975 0 1 85334 1e-05 1e-06 1e-06 25 226000 1
2390002 0.0598949 1 0 169203 1e-05 1e-06 1e-06 25 226000 1
2412501 -0.0364133 0.998 0.0495 161095 1e-05 1e-06 1e-06 25 226000 1
2457502 0.0307598 1 1 36008 1e-05 1e-06 1e-06 25 226000 1
2495001 -0.00280398 1 1 53674 1e-05 1e-06 1e-06 25 226000 1
2495002 0.00442752 0.001 0 225995 1e-05 1e-06 1e-06 25 226000 1
2990002 -0.0813123 0.031 1 41117 1e-05 1e-06 1e-06 25 226000 1
3005002 0.019293 0.9935 0 114500 1e-05 1e-06 1e-06 25 226000 1
3020002 -0.0322248 0.0665 0.6845 185846 1e-05 1e-06 1e-06 25 226000 1
3020002 -0.0352961 0.9335 0.3155 214885 1e-05 1e-06 1e-06 25 226000 1
3117502 -0.0278443 0.051 1 92054 1e-05 1e-06 1e-06 25 226000 1
3132501 -0.0780585 0 1 147032 1e-05 1e-06 1e-06 25 226000 1
3132502 0.0251074 0 1 161099 1e-05 1e-06 1e-06 25 226000 1
3620001 -0.0534544 0.9685 0 222307 1e-05 1e-06 1e-06 25 226000 1
3747501 0.0146768 0.818 0 142298 1e-05 1e-06 1e-06 25 226000 1
3747501 0.0811038 0.182 0 224953 1e-05 1e-06 1e-06 25 226000 1
3747502 0.0020912 0 0.0155 225813 1e-05 1e-06 1e-06 25 226000 1
3830001 0.0409291 1 1 149842 1e-05 1e-06 1e-06 25 226000 1
3897502 -0.0495171 1 1 130862 1e-05 1e-06 1e-06 25 226000 1
4070001 -0.041978 0 1 202690 1e-05 1e-06 1e-06 25 226000 1
4070002 0.0521304 1 1 86296 1e-05 1e-06 1e-06 25 226000 1
4092501 0.0603637 1 0 155868 1e-05 1e-06 1e-06 25 226000 1
4310001 0.0310086 0.026 0 225828 1e-05 1e-06 1e-06 25 226000 1
4310001 0.0224896 0 0.07 225206 1e-05 1e-06 1e-06 25 226000 1
4310002 -0.0847374 0 0.0005 226000 1e-05 1e-06 1e-06 25 226000 1
4310002 0.0112694 1 0.416 201597 1e-05 1e-06 1e-06 25 226000 1
